Id,Title,Brand,Category,Network,Show,Date,Time,Pod Position,Dayparts,Tags,Co-Op Brand,Product,Duration,EQ Units,Broadcast Year,Broadcast Quarter,Broadcast Month,Broadcast Week
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,MTV Hits,Videos We Heart,7/1/2017,12:19:46 PM,2,DAY TIME,Cable,,Pixel,60,2,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,The Hit List,7/1/2017,11:07:16 AM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,Hallmark Movie,Monk,7/1/2017,10:21:14 AM,8,DAY TIME,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,7/1/2017,9:51:05 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Aspire,Now/Next Music,7/1/2017,7:34:14 AM,3,EARLY MORNING,Cable,,Pixel,60,2,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Weekend Vibes,7/1/2017,7:30:36 AM,14,EARLY MORNING,Cable,,Google Home,90,3,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Sprout,The Berenstain Bears,7/1/2017,6:39:19 AM,2,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Fuse,Morning Mixtape,7/1/2017,6:27:08 AM,12,EARLY MORNING,Cable,,Pixel,60,2,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Weekend Vibes,7/1/2017,6:09:52 AM,7,EARLY MORNING,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,7/1/2017,5:56:30 AM,6,EARLY MORNING,Cable,,Google Home,90,3,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,BBC America,Doctor Who,7/1/2017,4:55:53 AM,1,OVER NIGHT,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,7/1/2017,4:29:08 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,MTV Hits,Bumpin' Beats,7/1/2017,3:41:04 AM,2,OVER NIGHT,Cable,,Pixel,60,2,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Sundance,Rectify,7/1/2017,3:31:16 AM,1,OVER NIGHT,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,Boomerang,Tom & Jerry,7/1/2017,3:10:14 AM,2,OVER NIGHT,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Playlist,7/1/2017,3:04:14 AM,8,OVER NIGHT,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,7/1/2017,2:24:58 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Pop Playback,7/1/2017,12:32:00 AM,1,LATE FRINGE,Cable,,Google Home,90,3,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,TBS,Wrecked,7/1/2017,12:22:53 AM,2,LATE FRINGE,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,NBC Sports Network,Professional Fighters League,6/30/2017,11:00:45 PM,1,LATE FRINGE,Sports,Verizon,Pixel,30,1,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,MTVU,mtvU Music Block,6/30/2017,10:46:14 PM,2,PRIME TIME,Cable,,Pixel,60,2,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,ESPN CLASSIC,Tennis,6/30/2017,10:23:33 PM,2,PRIME TIME,Sports,,Google Home,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/30/2017,8:29:14 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,IFC,Aliens,6/30/2017,8:12:02 PM,1,PRIME TIME,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,Lifetime Movie Network,Secrets in Suburbia,6/30/2017,7:23:00 PM,1,PRIME TIME,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/30/2017,6:25:00 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Music Block,6/30/2017,5:31:31 PM,6,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Pop Playback,6/30/2017,4:32:02 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,NBC Universo,Pasión de gavilanes,6/30/2017,3:55:14 PM,1,DAY TIME,Hispanic,Verizon,Pixel,30,1,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Lifetime Movie Network,The Other Man,6/30/2017,3:52:07 PM,14,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3222515,Google Pixel & VR On Verizon TV Commercial,Google,Smart Phones,Freeform,Harry Potter and the Deathly Hallows: Part 2,6/30/2017,3:42:05 PM,3,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,TCM,I'll Cry Tomorrow,6/30/2017,3:23:21 PM,3,DAY TIME,Cable,,Google Home,30,1,2017,Q3,Jul,27
3223730,"Google Photos ""Photos. For Life."" TV Commercial",Google,Life & Entertainment,ID,Women in Prison,6/30/2017,2:57:52 PM,4,DAY TIME,Cable,,Google Photos,30,1,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Lifetime Movie Network,The Other Man,6/30/2017,2:46:51 PM,11,DAY TIME,Cable,,Pixel,60,2,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,EWTN,Miracles of the Cross,6/30/2017,2:14:57 PM,1,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,MTVU,mtvU Music Block,6/30/2017,2:10:51 PM,2,DAY TIME,Cable,,Pixel,60,2,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,CNN,Wolf,6/30/2017,1:53:10 PM,2,DAY TIME,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/30/2017,1:50:07 PM,16,DAY TIME,Cable,,Google Home,90,3,2017,Q3,Jul,27
3245591,Google Home At Best Buy TV Commercial,Google,Electronics & Communication,MTV Hits,Crushworthy,6/30/2017,12:30:02 PM,1,DAY TIME,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,TMC,Cry Freedom,6/30/2017,12:26:46 PM,1,DAY TIME,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,Freeform,Gilmore Girls,6/30/2017,11:01:12 AM,4,DAY TIME,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/30/2017,10:25:00 AM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,E!,Hitch,6/30/2017,10:03:14 AM,2,DAY TIME,Cable,,Pixel,60,2,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Pop Playback,6/30/2017,8:32:02 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q3,Jul,27
3245591,Google Home At Best Buy TV Commercial,Google,Electronics & Communication,MTVU,mtvU Music Block,6/30/2017,7:47:31 AM,1,EARLY MORNING,Cable,,Google Home,30,1,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,NBC Universo,Universo Now,6/30/2017,7:23:57 AM,1,EARLY MORNING,Hispanic,,Pixel,60,2,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,Centric,Soul Sessions,6/30/2017,5:59:06 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q3,Jul,27
3223730,"Google Photos ""Photos. For Life."" TV Commercial",Google,Life & Entertainment,Logo,Silver Spoons,6/30/2017,5:25:41 AM,8,EARLY MORNING,Cable,,Google Photos,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/30/2017,4:47:17 AM,8,OVER NIGHT,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/30/2017,3:06:35 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241313,"Google Home Supports Multiple Users ""Workout"" TV Commercial",Google,Electronics & Communication,ESPN DEPORTES,Fútbol Picante,6/30/2017,2:23:50 AM,2,OVER NIGHT,Hispanic,,Google Home,30,1,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,Discovery Life,Try Total Gym for $14.95,6/30/2017,2:04:09 AM,1,OVER NIGHT,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Pop Playback,6/30/2017,1:30:45 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q3,Jul,27
3220684,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,MTV,Nick Cannon Presents: Wild 'n Out,6/30/2017,1:29:53 AM,3,OVER NIGHT,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,Chiller,Charlie's Farm,6/30/2017,12:58:04 AM,3,LATE FRINGE,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,SyFy,Ghost Rider,6/30/2017,12:53:19 AM,14,LATE FRINGE,Cable,,Google Home,30,1,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,MTV Hits,Pop Playback,6/30/2017,12:38:05 AM,2,LATE FRINGE,Cable,,Pixel,60,2,2017,Q3,Jul,27
3241313,"Google Home Supports Multiple Users ""Workout"" TV Commercial",Google,Electronics & Communication,Animal Planet,The Last Alaskans,6/29/2017,11:56:51 PM,2,LATE FRINGE,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Nick Mix,6/29/2017,11:27:44 PM,1,LATE FRINGE,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,Universal,Star Trek VII: Generations,6/29/2017,11:27:37 PM,7,LATE FRINGE,Cable,,Google Home,30,1,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Reelz,Tupac: A Hollywood Murder,6/29/2017,10:54:00 PM,2,PRIME TIME,Cable,,Pixel,60,2,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Music Block,6/29/2017,10:15:55 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Nick Mix,6/29/2017,10:05:54 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,BET,2017 BET Awards,6/29/2017,9:18:10 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/29/2017,8:59:21 PM,12,PRIME TIME,Cable,,Google Home,90,3,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Nickelodeon,The Parent Trap,6/29/2017,8:55:56 PM,19,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,BBC America,Star Trek: The Next Generation,6/29/2017,7:57:32 PM,2,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/29/2017,7:06:35 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,TMC,Drug War,6/29/2017,7:00:43 PM,1,PRIME TIME,Cable,,Google Home,30,1,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Aspire,ABFF Independent,6/29/2017,6:37:45 PM,3,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,TBS,Wrecked,6/29/2017,6:22:51 PM,4,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Aspire,ABFF Independent,6/29/2017,6:08:19 PM,1,EARLY FRINGE,Cable,,Pixel,60,2,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Pop Playback,6/29/2017,5:30:45 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,Lifetime Movie Network,Newlywed and Dead,6/29/2017,4:35:17 PM,15,EARLY FRINGE,Cable,,Google Home,30,1,2017,Q3,Jul,27
3245591,Google Home At Best Buy TV Commercial,Google,Electronics & Communication,MTV Hits,Nick Mix,6/29/2017,3:28:31 PM,1,DAY TIME,Cable,,Google Home,30,1,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,EWTN,Reflections With Fr. Leo Clifford,6/29/2017,3:23:45 PM,2,DAY TIME,Cable,,Pixel,60,2,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,VH1,White Men Can't Jump,6/29/2017,2:56:45 PM,2,DAY TIME,Cable,,Google Home,30,1,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,MTV Hits,Nick Mix,6/29/2017,2:52:40 PM,5,DAY TIME,Cable,,Pixel,60,2,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Nick Mix,6/29/2017,2:05:55 PM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Lifetime Movie Network,Cold Spring,6/29/2017,1:03:39 PM,2,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/29/2017,12:51:41 PM,12,DAY TIME,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Music Block,6/29/2017,12:40:07 PM,12,DAY TIME,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/29/2017,11:06:35 AM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q3,Jul,27
3245591,Google Home At Best Buy TV Commercial,Google,Electronics & Communication,MTV Hits,Pop Playback,6/29/2017,9:31:32 AM,1,EARLY MORNING,Cable,,Google Home,30,1,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Aspire,Now/Next Music,6/29/2017,7:36:58 AM,3,EARLY MORNING,Cable,,Pixel,60,2,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Aspire,Now/Next Music,6/29/2017,7:35:45 AM,2,EARLY MORNING,Cable,,Pixel,60,2,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Nick Mix,6/29/2017,7:29:53 AM,6,EARLY MORNING,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,SyFy,The Twilight Zone,6/29/2017,6:14:28 AM,1,EARLY MORNING,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Nick Mix,6/29/2017,6:05:55 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/29/2017,5:51:35 AM,5,EARLY MORNING,Cable,,Google Home,90,3,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,ESPN News,Jalen & Jacoby,6/29/2017,5:39:34 AM,1,EARLY MORNING,Sports,,Pixel,60,2,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,OUTER MAX,O,6/29/2017,5:08:39 AM,2,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,QVC,Italian Jewelry Collection,6/29/2017,4:41:17 AM,n/a,OVER NIGHT,Cable,,Pixel,60,2,2017,Q3,Jul,27
3245591,Google Home At Best Buy TV Commercial,Google,Electronics & Communication,MTVU,mtvU Playlist,6/29/2017,4:33:29 AM,n/a,OVER NIGHT,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241314,"Google Home Hands-Free Calling ""Call A Locksmith"" TV Commercial",Google,Electronics & Communication,Adult Swim,Mike Tyson Mysteries,6/29/2017,4:31:54 AM,n/a,OVER NIGHT,Cable,,Google Home,15,0.5,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/29/2017,4:29:26 AM,n/a,OVER NIGHT,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/29/2017,2:44:30 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Fusion,Kids of Murder High,6/29/2017,2:40:30 AM,1,OVER NIGHT,Cable,,Pixel,60,2,2017,Q3,Jul,27
3241313,"Google Home Supports Multiple Users ""Workout"" TV Commercial",Google,Electronics & Communication,Food,Cooks vs. Cons,6/29/2017,2:32:04 AM,2,OVER NIGHT,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241314,"Google Home Hands-Free Calling ""Call A Locksmith"" TV Commercial",Google,Electronics & Communication,ESPN CLASSIC,Tennis,6/29/2017,2:22:26 AM,5,OVER NIGHT,Sports,,Google Home,15,0.5,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Chiller,The Babadook,6/29/2017,1:15:08 AM,1,OVER NIGHT,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3241314,"Google Home Hands-Free Calling ""Call A Locksmith"" TV Commercial",Google,Electronics & Communication,Disney,Stuck in the Middle,6/29/2017,12:15:51 AM,1,LATE FRINGE,Cable,,Google Home,15,0.5,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,TeenNick Top 10,6/29/2017,12:14:25 AM,1,LATE FRINGE,Cable,,Google Home,90,3,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,OUTER MAX,The Signal,6/29/2017,12:03:51 AM,2,LATE FRINGE,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,FX,Despicable Me 2,6/28/2017,11:30:59 PM,1,LATE FRINGE,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,Tennis,Tennis,6/28/2017,11:00:18 PM,3,LATE FRINGE,Sports,,Google Home,30,1,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,MTVU,mtvU Music Block,6/28/2017,10:43:55 PM,3,PRIME TIME,Cable,,Pixel,60,2,2017,Q3,Jul,27
3220684,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,Spike,Lip Sync Battle,6/28/2017,10:18:52 PM,3,PRIME TIME,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,Oxygen,CSI: Crime Scene Investigation,6/28/2017,9:53:20 PM,1,PRIME TIME,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/28/2017,9:49:25 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,Chiller,The Babadook,6/28/2017,7:59:31 PM,2,PRIME TIME,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,HGTV,Property Brothers,6/28/2017,6:46:12 PM,12,EARLY FRINGE,Cable,,Google Home,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Music Block,6/28/2017,6:45:19 PM,5,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/28/2017,6:44:29 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q3,Jul,27
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,Universal,Dew Tour,6/28/2017,5:59:26 PM,2,EARLY FRINGE,Sports,,Google Home,30,1,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Viceland,Vice Essentials,6/28/2017,5:48:06 PM,1,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,TeenNick Top 10,6/28/2017,4:14:24 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,FXX,The Other Woman,6/28/2017,4:11:38 PM,1,EARLY FRINGE,Cable,,Pixel,60,2,2017,Q3,Jul,27
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Sprout,Maya the Bee,6/28/2017,3:23:10 PM,3,DAY TIME,Cable,,Pixel,60,2,2017,Q3,Jul,27
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,ID,Murder Comes to Town,6/28/2017,1:59:55 PM,1,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q3,Jul,27
